ID,dmitry_rgf3,dmitry_rgf5,dmitry_rgf6,dmitry_adaboost_classifier,dmitry_xgboost
1035,130355.6,129772.25,130595.4,140792.825,130298.85
1038,112853.2,114884.525,112258.75,108495.6,112586.6
1040,42478.05,54361.4,32194.525,57473.45,52886.15
1041,122678.175,117198.55,124012.875,114647.8,121304.85
1043,10781.8,20706.825,14685.2,22328.425,11936.3
1044,46745.6,41306.725,57487.325,43273.35,26697.85
1047,88609.45,81104.825,96787.375,84111.1,76201.55
1048,28820.325,20983.575,20355.25,1870.825,7403.0
1049,98673.4,103560.25,101379.425,121548.65,101423.0
1051,150193.3,149570.15,150115.375,149287.575,149150.65
1053,96806.7,98662.75,83351.2,93055.8,105588.7
1054,73740.9,76192.45,75848.15,64512.1,60875.75
1056,77350.55,94278.8,76651.65,111875.0,101095.0
1059,113864.35,119974.35,117045.95,112854.7,121508.55
1061,105457.3,106396.1,81743.65,113942.55,109815.55
1069,45915.0,66755.4,47030.5,49483.05,56376.3
1071,26559.875,23075.25,26944.675,13269.05,24460.1
1073,103883.7,103167.1,100011.45,118744.45,111925.3
1074,70380.0,65699.3,73607.75,81217.2,57706.15
1075,125465.95,125977.05,122200.65,124532.6,126125.8
1076,96527.375,80558.2,92617.7,81067.775,76968.6
1080,45157.65,50480.35,32076.4,10486.4,28771.8
1083,123414.35,124761.95,124376.35,131834.125,126610.0
1084,121123.7,119925.95,120660.95,123195.5,121524.3
1085,46224.775,45972.55,51768.55,49683.15,37328.0
1086,67417.525,70069.275,66870.45,84806.7,49533.25
1087,26525.675,37640.55,15863.725,14765.9,19459.25
1088,45203.2,52055.85,36817.475,56045.3,54126.8
1089,48158.125,38799.55,54617.475,51293.15,47057.8
1090,72463.35,77579.15,71088.75,82706.375,91045.9
1091,150595.125,149231.8,150546.5,149254.45,149188.85
1092,38483.95,38242.85,46596.35,30501.525,36551.4
1095,124680.7,127862.05,126601.8,122268.65,127814.35
1096,25052.675,28246.55,16372.85,13517.0,4312.05
1097,34140.075,39782.75,43534.775,43681.875,32035.3
1098,112535.6,115917.1,111598.85,105268.75,120749.35
1099,82448.4,80519.95,85062.95,113204.025,81130.45
1100,142653.925,139827.15,143343.8,151010.25,145181.95
1101,78430.45,78839.75,79509.05,82627.55,84471.0
1104,113722.125,111742.15,109176.75,115092.5,97734.25
1105,119419.025,122300.15,119021.525,119451.975,117061.85
1108,89456.25,96008.2,84687.55,94713.4,103154.4
1109,35970.075,26694.8,22384.15,43466.95,34755.85
1110,3135.8,4039.5,3270.175,13078.4,64577.35
1111,54362.35,53272.825,47059.1,20879.35,17544.9
1115,124339.125,122865.325,126135.425,132907.075,124965.55
1117,20829.05,31086.725,12914.125,34841.825,9939.55
1119,90864.475,88570.0,91746.175,4852.875,69152.75
1122,97978.2,101738.2,107016.25,103778.325,107281.25
1123,4219.275,11168.875,6843.575,15655.475,3347.75
1124,51897.3,55383.3,42498.8,36269.025,41120.65
1125,6859.575,15564.375,13447.15,21384.45,12815.35
1126,119200.9,122862.0,117852.2,121593.35,122982.1
1127,49190.175,61541.95,63347.65,43566.05,61075.15
1129,11426.25,15715.4,19351.15,30461.875,7850.05
1131,114298.2,117716.05,113507.75,121424.0,100184.35
1133,72827.2,89683.0,67109.85,75421.05,50906.75
1134,140518.45,141618.05,140630.475,135630.025,140832.4
1136,150179.625,149040.8,150100.75,145223.775,148890.6
1137,100837.85,99895.65,101707.05,94294.575,96577.85
1140,76157.675,68817.85,76358.3,82408.625,63111.95
1142,41744.0,47400.775,27313.475,59315.6,41739.35
1144,62163.0,63373.55,58040.0,53972.45,70868.6
1145,10147.075,20249.0,4984.625,23415.65,16748.0
1147,119725.075,123150.6,119035.0,117718.725,117723.2
1150,35020.55,43329.55,30778.3,14599.075,22967.1
1154,25670.575,25400.7,18720.2,26566.8,19557.35
1156,142857.975,144014.2,143157.95,136209.0,143146.25
1158,18041.25,25887.225,23380.075,42533.95,49343.025
1159,36381.875,46991.2,35753.275,54864.05,56173.65
1163,105939.75,102656.9,107526.4,109619.55,108364.65
1165,37143.75,44883.825,32057.325,36346.425,47721.65
1166,95072.35,93483.5,90322.375,97271.85,98795.1
1167,33035.775,57657.7,59122.75,96341.625,84253.4
1170,89528.65,80480.875,87168.05,82427.45,74960.85
1171,48567.85,51657.95,58870.125,23499.125,32808.8
1172,9087.65,18884.35,7517.55,35449.25,11959.6
1173,77965.925,76290.9,73957.6,71898.375,69328.15
1175,3836.5,4025.35,5345.9,5133.45,16223.05
1179,76713.45,69684.5,82967.975,76749.0,57289.3
1183,126937.325,122181.5,126347.05,130524.85,121060.0
1184,21339.75,38354.35,26745.5,19247.775,15551.3
1186,49368.85,45704.35,59659.8,37549.325,21144.2
1187,135524.7,134895.55,136316.6,137845.2,139487.6
1188,57822.9,79059.05,79669.45,90618.4,92230.8
1189,81597.6,79422.9,75599.3,102176.575,81880.5
1191,62685.225,47023.125,49431.375,20502.7,20266.85
1192,32963.575,35895.6,17648.425,23631.0,34039.45
1193,137987.75,139145.05,139470.5,146615.75,139396.85
1195,8221.0,14776.2,15604.3,7981.725,14443.75
1197,107944.45,115758.4,104655.0,82496.95,90902.25
1198,115183.85,114894.25,115721.65,85610.15,107516.0
1203,114853.425,114197.775,113756.45,122624.025,104049.0
1204,137847.225,135927.1,136838.05,141318.6,133401.25
1205,137010.15,137116.4,136901.05,139744.875,134613.25
1209,128729.3,129319.75,128459.35,122263.825,129874.65
1210,107491.3,94142.525,110973.875,103621.5,88139.475
1211,76048.775,83744.025,68514.2,82814.95,89927.9
1213,126536.1,125128.2,125494.65,129529.95,119924.85
1214,51317.05,64608.55,48821.8,91720.55,68451.25
1215,51210.4,62771.2,50005.75,33900.65,48140.45
1217,72455.95,81605.875,72796.05,79152.975,87756.1
1218,109627.55,114273.35,110897.9,95862.95,112853.5
1220,40037.45,51329.15,53728.65,51057.4,48287.5
1223,65913.775,63310.575,62484.45,46940.15,60625.05
1224,123160.05,121420.75,120705.95,129013.85,131030.9
1226,111073.25,111162.85,111259.6,108716.85,93803.0
1228,15169.025,19875.15,14520.875,11178.2,13771.35
1229,127338.925,128687.8,127122.5,131379.725,127839.7
1242,136908.2,137677.85,136123.4,130482.625,134949.5
1243,53268.5,58876.05,57829.5,67824.65,68218.3
1246,16856.325,19924.575,10232.325,14747.8,29841.5
1248,29160.225,40549.5,26677.05,44947.675,46554.55
1249,23545.15,40219.8,32887.0,51858.3,48242.75
1252,139296.0,138709.7,139996.2,135659.9,138310.75
1253,7647.75,16881.275,4566.9,35129.6,16032.5
1254,103173.4,105470.2,105614.6,110424.55,107406.1
1255,7649.675,11233.2,10337.0,26826.325,12410.5
1256,45603.075,45588.85,36769.75,64359.95,44236.65
1258,50362.675,36995.55,54966.6,42198.925,25906.2
1260,98541.9,99173.4,94192.5,91812.75,101884.75
1261,127943.35,126849.55,127439.4,46403.7,97032.25
1262,103865.3,106552.1,101803.575,79116.25,96228.05
1263,118081.1,120932.8,118665.0,124229.475,122506.75
1264,87763.45,83051.0,81956.45,71254.35,79407.8
1265,6802.65,14845.225,14761.675,28327.15,38480.25
1269,134089.275,132414.275,132726.7,138646.2,132736.35
1271,48873.0,45006.95,43647.4,20758.15,23392.9
1274,136851.275,135057.6,137310.375,146277.975,135142.25
1275,5257.75,2836.225,2880.575,4856.05,13146.4
1277,79131.825,72792.3,75925.9,82968.15,83143.75
1280,95941.85,103346.25,88630.65,108568.375,105711.75
1281,110028.125,92388.925,110336.55,83667.125,87095.975
1282,143579.175,145246.05,143815.625,140221.7,144050.2
1285,17661.1,19549.7,21041.225,7727.775,1800.5
1287,90870.0,82861.225,85377.45,70013.05,84594.8
1288,109396.55,107703.9,109598.35,121861.9,96453.55
1291,24925.825,33163.875,19600.125,47505.8,44554.3
1295,16149.25,16510.375,22480.4,28800.625,9464.9
1297,130149.75,132497.8,128826.85,127817.15,128668.25
1300,113250.05,114704.35,112798.45,103075.15,118969.4
1302,26333.225,24934.8,37320.075,25580.025,27805.35
1303,100984.35,114101.3,108413.55,119860.725,114576.1
1305,52548.175,52858.275,39985.775,67675.1,48455.35
1307,29995.675,23485.0,25011.975,13887.2,11889.75
1309,86905.85,89537.25,90247.35,81072.3,89860.4
1313,55575.425,48606.025,55234.375,63523.075,53708.35
1314,84254.75,82937.5,89189.55,101165.35,75497.4
1316,119783.7,122661.1,114177.85,119150.5,118574.9
1317,39979.2,34749.05,34672.9,66682.0,52056.85
1321,100721.45,114812.2,103317.3,81772.4,70402.65
1322,24041.85,44752.05,42743.35,57147.875,44457.3
1327,101015.775,92939.4,104940.075,104922.3,85006.2
1328,122483.0,122110.15,124319.5,126616.85,128632.9
1330,89926.85,92124.15,92232.95,84822.05,84667.05
1333,23987.8,36203.6,14757.95,33803.65,32557.15
1334,144442.7,145289.8,143321.55,141138.95,144111.65
1337,21540.825,51478.05,15584.175,72718.05,67177.0
1339,53016.1,69640.55,57056.4,94249.35,79230.1
1341,46514.725,50712.4,28692.575,50504.4,38795.3
1343,104244.775,112941.35,104903.9,106262.675,111954.75
1344,100960.7,108343.5,94347.25,100856.225,108610.75
1346,119197.525,121489.6,118338.175,122943.375,123683.7
1348,97562.1,77102.925,94418.65,80658.175,75242.4
1352,117401.55,120228.35,120417.05,122236.425,119753.85
1353,146547.85,145381.925,147069.25,148064.3,144264.65
1357,117992.65,117884.7,115940.25,112747.675,118529.85
1358,17843.475,20044.55,9129.175,27520.175,18518.45
1360,56456.75,72672.75,48027.15,53462.05,51042.8
1364,8550.825,22765.85,15730.45,13599.0,5793.55
1373,71456.45,77752.4,70936.25,74059.0,83280.6
1377,95394.3,94388.2,103075.3,105400.4,104272.15
1378,127341.1,127800.75,127686.9,125028.75,129954.55
1381,91521.55,88924.2,96718.55,47884.025,77770.25
1382,19903.25,20282.325,19117.575,49872.575,59284.1
1384,20236.25,25016.75,41316.0,43247.975,26788.5
1385,53788.675,64711.525,56236.05,64546.15,62202.95
1386,72268.7,72014.95,66365.775,4115.35,45110.6
1391,134841.325,136027.8,133768.425,137136.475,132742.25
1392,77601.625,69548.075,79423.7,76889.775,60440.325
1393,35678.25,32654.15,41890.9,20825.3,57427.75
1395,79300.1,87446.825,90584.8,84374.725,94622.0
1398,44133.35,53807.325,50575.9,52428.575,42786.4
1401,135914.95,136783.05,136822.55,136573.4,136930.75
1406,130769.725,132083.9,130701.975,133403.35,130347.1
1408,94162.25,86825.35,97494.15,79818.625,80159.25
1410,64635.35,70323.525,62640.7,66059.6,72648.9
1411,132965.85,131879.45,132893.55,126398.925,129697.5
1412,150192.3,149651.85,150773.4,148814.95,149886.9
1414,96347.375,84516.025,96399.6,84544.3,77643.3
1417,56971.95,55175.65,57062.35,3298.65,21966.5
1419,129961.25,131008.2,130432.05,128126.125,129671.9
1420,96260.15,104268.5,95717.975,84689.0,86059.75
1421,33334.3,47240.7,30446.45,24650.25,27200.7
1424,25022.575,34202.775,32475.3,21536.6,17063.45
1426,31920.4,33282.875,33574.5,24750.375,12415.45
1427,2470.875,2457.025,2880.575,9197.425,963.2
1433,121949.3,121502.7,119223.8,119019.8,138402.3
1437,48456.9,42891.35,41532.325,14692.125,20109.55
1439,50922.15,64662.05,61860.0,42763.25,62628.0
1440,125551.8,124574.15,125024.75,121291.35,122449.75
1441,17925.675,25062.2,9556.45,15302.05,26528.9
1442,89251.0,93795.95,76471.65,116257.95,87942.75
1444,64004.4,64965.025,55391.125,53546.125,52524.2
1447,148660.425,147766.8,148714.575,145864.45,147269.4
1448,55617.125,52262.175,62448.45,56939.075,69244.25
1449,128002.8,129431.85,129505.2,139039.65,127617.0
1450,77508.4,89685.9,75219.5,85370.8,92349.35
1451,134455.75,133169.85,132778.75,138960.0,132780.1
1452,53137.375,49160.45,54550.4,66969.55,46898.0
1454,95968.425,96758.65,95081.775,117359.75,86560.2
1455,78174.9,70770.825,77729.075,77700.525,61022.9
1457,79720.4,89220.1,74515.425,92435.45,95230.85
1464,3156.85,11200.675,3033.35,27924.85,4631.15
1465,114656.55,111110.025,113365.65,121665.725,102106.75
1468,89945.6,93721.7,101644.45,99454.275,97459.25
1472,32313.3,39884.5,24180.925,38736.625,41701.55
1474,81764.1,92421.55,78485.8,100784.75,89176.95
1475,4180.65,13099.225,9543.25,7230.775,736.9
1478,143945.6,144832.45,142575.125,138924.55,142532.0
1479,5867.25,9002.6,13033.325,31778.5,18631.9
1480,93555.0,93131.9,96846.4,98443.05,97234.65
1483,15553.725,16416.875,13050.425,7773.375,2004.6
1484,63485.6,74414.775,66951.55,60565.5,75416.5
1487,21619.975,40969.6,16416.0,30416.95,21303.85
1488,87348.7,84537.8,87011.3,86095.95,71575.1
1489,26607.475,16525.1,17610.225,13818.45,39213.65
1492,73755.8,76822.95,58032.725,65569.1,71040.3
1495,146746.125,147536.45,146267.275,143357.425,145711.5
1496,65370.7,62203.95,67548.35,47014.3,55005.7
1497,29127.35,25977.65,19670.775,28668.375,12641.05
1498,53935.5,43876.4,63302.375,37843.3,16414.925
1499,30946.1,42110.475,31304.45,44456.75,51265.15
1501,150674.7,149519.025,150711.25,145776.15,149880.3
1502,10693.825,12953.2,4752.125,17355.375,5868.15
1503,146697.1,146056.725,146042.4,147853.325,145258.45
1505,40306.85,49328.65,21782.6,69148.95,72372.8
1507,45816.6,53456.25,52143.6,40810.85,38590.6
1508,135683.1,136118.85,133169.1,130567.05,132957.1
1510,106187.3,111681.95,110679.8,112531.55,111167.75
1511,29332.2,31635.625,47119.5,82297.05,75537.1
1513,78610.1,82837.8,83652.55,79011.55,77531.9
1515,110013.0,111182.2,115610.95,112794.975,110029.05
1516,68498.35,72662.1,78272.625,84114.725,88238.7
1517,137926.7,138384.9,138600.75,142895.975,141306.95
1519,141157.6,141851.125,142041.125,139621.3,140117.65
1521,61559.65,61345.85,64079.1,78949.8,80572.35
1523,90648.0,87777.9,91321.2,95591.725,94568.8
1524,68514.55,62025.7,67423.2,53363.025,52980.6
1527,32549.625,34883.7,26741.825,22254.325,26337.15
1528,25662.15,29864.175,21987.525,24498.975,22473.35
1531,130553.7,130767.05,129783.85,124240.325,132666.45
1534,37535.9,38836.9,38994.65,13559.55,37610.65
1535,147635.15,144801.3,147163.1,148976.325,146250.1
1536,24655.25,23187.325,28874.65,10292.3,31423.15
1538,27193.125,33864.9,40194.6,60030.225,43527.9
1539,69945.0,70543.9,62404.45,57147.925,80741.3
1540,72210.6,73333.975,75639.275,81034.1,82692.2
1541,85049.05,96568.3,89936.675,107868.6,113100.35
1543,129833.9,130807.95,129099.55,130765.9,127282.8
1547,124451.9,123506.0,124720.9,129738.65,126433.7
1548,134084.025,133153.2,134757.0,135340.05,131454.55
1550,3497.175,6157.05,3061.925,9883.55,1138.1
1553,26578.95,60646.5,26766.65,62000.2,73010.3
1554,34623.9,37581.275,28503.875,17460.325,24441.1
1557,142701.4,141835.2,143002.8,145803.3,143960.15
1559,47653.8,51110.2,34611.15,50480.55,64306.8
1564,66133.7,64731.8,66338.95,41819.625,54001.5
1565,106481.9,92075.525,111506.05,105005.825,86651.825
1567,135306.2,133042.5,134196.475,137379.2,107725.35
1569,128190.6,128169.4,128100.85,120955.475,130431.95
1571,27841.3,30203.075,37307.45,32597.55,13619.75
1572,78721.9,84474.75,80566.25,59596.5,54858.05
1573,137427.125,135191.55,138341.475,137422.325,134636.35
1574,98620.05,88057.65,101483.05,99654.9,101117.9
1576,135866.25,133707.4,136180.95,130463.975,134024.25
1578,12767.05,24683.9,6035.35,15161.7,12538.8
1580,65664.3,76603.9,63572.85,75344.275,73646.65
1583,91942.9,101958.6,92835.65,107202.175,91773.75
1584,110965.725,91729.0,112552.075,83764.95,83614.6
1588,132032.475,131358.0,132672.575,137059.875,129641.95
1589,13787.75,25953.075,24540.65,49161.85,42469.95
1590,28746.375,28582.125,26163.225,31557.55,13451.85
1591,59447.75,61854.825,46615.95,62202.4,68186.2
1592,119308.45,120503.5,99585.8,119708.25,116990.25
1594,109969.3,111861.9,108994.8,121757.15,116260.4
1595,40916.95,56451.35,61851.9,34377.75,42826.0
1596,144678.675,145631.225,144206.575,140390.225,145077.65
1598,13327.35,18610.475,10527.625,7024.325,943.05
1600,141752.65,140493.5,142915.15,151660.65,133040.5
1601,102070.875,109454.025,108659.15,111866.225,110346.95
1602,35868.525,43652.7,40785.85,35386.7,28538.75
1603,21775.975,27783.2,20361.675,13660.5,3384.65
1604,47118.625,25788.525,37076.25,25201.35,27868.0
1605,38012.75,30105.975,41049.45,19326.5,13495.7
1606,124378.85,121323.15,124139.45,115077.925,113187.25
1607,20219.725,40223.65,14348.825,20908.55,17258.45
1610,8050.825,14799.825,11221.225,28520.925,7239.65
1611,63659.225,60152.35,45805.125,61889.4,70292.9
1613,128824.325,129610.25,128756.9,122734.4,127806.7
1614,116575.2,115785.75,116288.45,117449.6,110823.35
1617,120975.35,124211.2,122918.0,124676.825,123696.3
1620,79326.5,87386.4,85027.35,86770.425,86585.65
1621,95283.65,102220.75,90007.8,105499.45,108026.5
1622,58149.55,67736.3,54369.8,48813.15,43142.6
1623,28013.3,25843.1,27269.75,1982.25,7000.95
1626,48920.925,36740.25,51473.65,2233.075,13882.65
1629,103554.9,103442.0,105735.55,111145.775,103687.1
1630,20231.725,15692.45,23707.525,24446.75,18021.65
1631,135514.2,136121.575,133807.125,136707.375,131996.3
1632,50271.15,66632.7,48722.25,61882.075,60615.75
1633,12582.025,18678.1,9818.675,625.275,2080.55
1634,73158.075,60918.2,78748.05,66719.9,64701.4
1638,35838.05,30734.75,18283.575,59474.55,37704.05
1639,51665.1,56730.1,54425.75,46012.525,55458.5
1641,77589.9,75725.35,72163.55,61306.525,72291.95
1643,144714.225,143971.75,144960.9,145461.65,143059.0
1644,55673.725,54913.325,42815.85,68917.325,49559.1
1646,43253.75,45387.7,53014.25,37175.975,45833.4
1649,96678.3,100190.55,85612.3,102620.75,104766.5
1652,133830.475,134303.35,132093.0,135219.025,131044.2
1658,112582.9,119286.7,111091.0,118592.55,122151.35
1660,149742.525,147092.875,149738.25,148381.15,147603.5
1665,53582.4,64689.55,45100.4,43034.075,37678.2
1666,24514.75,29675.775,38209.325,19502.0,13124.5
1667,150113.6,149522.775,148897.675,148500.65,148925.7
1668,8769.85,17367.8,6824.075,33342.825,15973.1
1669,114990.95,113656.25,113104.95,98518.0,108741.9
1670,55737.4,60060.925,45552.225,74648.025,50979.55
1672,65561.9,66539.275,59454.025,94625.9,66161.175
1675,62292.05,58708.5,49775.3,49121.3,48661.95
1676,40327.7,33389.275,39043.65,3395.025,25869.9
1677,20532.975,29941.35,24802.65,17521.75,9909.25
1679,96879.9,104555.25,93373.3,74332.425,103768.8
1681,31802.65,32313.075,32819.925,34772.825,15706.95
1683,128413.5,122412.05,129656.6,120625.3,112933.35
1684,12064.825,19877.475,7707.95,7830.0,1810.45
1685,43117.975,46684.675,36801.7,58109.6,38897.2
1686,95676.35,104452.75,86935.8,101608.1,105193.45
1688,93463.35,97683.35,94478.1,92043.7,97351.75
1693,42734.6,46180.6,47408.375,57138.8,40445.45
1694,142588.85,142228.5,142587.0,144425.3,146929.35
1695,120894.325,119509.35,118826.75,87490.7,111519.55
1697,117383.625,116835.25,117195.675,84892.675,111848.2
1698,103857.35,98837.45,103420.45,85503.575,94147.4
1699,13640.325,25718.325,25227.375,40785.2,36439.95
1700,100265.8,96054.7,97188.575,101048.75,100539.1
1703,6818.0,12598.75,6403.4,420.3,30101.7
1704,96345.475,98103.65,98554.2,112770.0,83870.35
1706,108926.35,102760.1,104468.65,89790.65,120624.1
1708,34868.225,37149.65,42199.8,34977.05,10134.45
1709,23046.475,14414.65,22749.675,1614.35,4635.2
1710,63217.925,70456.6,66743.575,85539.95,55545.85
1712,10403.35,15565.3,16149.025,28319.55,20041.55
1713,92661.5,100759.7,97023.15,111909.35,97569.15
1718,129508.925,130504.425,130734.525,135654.375,127295.1
1720,82793.6,101327.75,79139.55,91498.25,96819.8
1721,124456.0,125160.35,125189.75,127114.75,129958.25
1722,51342.525,46289.6,51800.65,66410.625,43475.0
1724,97434.2,79564.95,92414.275,80917.3,76718.95
1727,21574.0,26396.9,20810.8,9601.55,5104.9
1729,123999.85,118048.15,121122.1,130526.0,118120.775
1732,58506.475,53678.5,57530.75,26849.4,31184.85
1733,121375.3,122176.45,121809.025,110518.45,126067.45
1734,118513.125,121584.35,118570.5,113437.525,122452.05
1735,95811.925,78738.3,95700.6,79354.85,76394.175
1737,30727.175,37758.8,23920.275,45346.75,44475.4
1738,46347.15,51609.2,45665.175,59213.425,40786.55
1739,69845.05,81965.5,62456.1,63589.35,75292.9
1740,146107.225,143085.225,145800.1,148839.7,143671.3
1741,139332.05,137124.85,137647.4,134421.9,148438.45
1743,66617.2,65507.75,60665.9,95158.125,65244.225
1744,23105.15,17607.975,14604.925,7382.725,3550.6
1746,9897.325,21268.65,5488.35,11163.975,2560.95
1748,131289.15,130546.7,131122.45,128512.95,129748.45
1755,145865.225,143534.675,146265.025,148079.675,143951.3
1756,13034.675,24080.35,10630.95,14278.325,20791.9
1757,77389.975,77653.375,63808.425,81767.525,82741.65
1762,99505.725,81045.95,91686.325,80716.125,75793.775
1764,132723.8,132702.9,132230.9,134037.0,134494.95
